timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739578532528,33,Add Book POST-0,302,,MainThreadGroup 1-1,,true,,186,264,14,14,http://192.168.1.107:8080/books/add,33,0,0
1739578532561,13,Add Book POST-1,200,,MainThreadGroup 1-1,text,true,,1038,125,14,14,http://192.168.1.107:8080/books,12,0,0
1739578532528,49,Add Book POST,200,,MainThreadGroup 1-2,text,true,,1224,389,14,14,http://192.168.1.107:8080/books,29,0,0
1739578532528,29,Add Book POST-0,302,,MainThreadGroup 1-2,,true,,186,264,14,14,http://192.168.1.107:8080/books/add,29,0,0
1739578532560,17,Add Book POST-1,200,,MainThreadGroup 1-2,text,true,,1038,125,14,14,http://192.168.1.107:8080/books,17,0,0
1739578532577,10,Show Add Form,200,,MainThreadGroup 1-7,text,true,,842,129,15,15,http://192.168.1.107:8080/books/add,10,0,0
1739578532574,18,Show List Form,200,,MainThreadGroup 1-11,text,true,,1293,185,15,15,http://192.168.1.107:8080/books,18,0,2
1739578532552,46,Add Book POST,200,,MainThreadGroup 1-3,text,true,,1479,389,15,15,http://192.168.1.107:8080/books,35,0,0
1739578532552,35,Add Book POST-0,302,,MainThreadGroup 1-3,,true,,186,264,15,15,http://192.168.1.107:8080/books/add,35,0,0
1739578532588,10,Add Book POST-1,200,,MainThreadGroup 1-3,text,true,,1293,125,15,15,http://192.168.1.107:8080/books,9,0,0
1739578532671,3,Show Add Form,200,,MainThreadGroup 1-8,text,true,,842,129,15,15,http://192.168.1.107:8080/books/add,3,0,0
1739578532654,24,Add Book POST,200,,MainThreadGroup 1-4,text,true,,1734,389,15,15,http://192.168.1.107:8080/books,14,0,0
1739578532654,14,Add Book POST-0,302,,MainThreadGroup 1-4,,true,,186,264,15,15,http://192.168.1.107:8080/books/add,14,0,0
1739578532668,10,Add Book POST-1,200,,MainThreadGroup 1-4,text,true,,1548,125,15,15,http://192.168.1.107:8080/books,10,0,0
1739578532673,6,Show List Form,200,,MainThreadGroup 1-12,text,true,,1548,185,15,15,http://192.168.1.107:8080/books,6,0,1
1739578532772,6,Show Add Form,200,,MainThreadGroup 1-9,text,true,,842,129,16,16,http://192.168.1.107:8080/books/add,5,0,0
1739578532775,14,Show List Form,200,,MainThreadGroup 1-13,text,true,,1803,185,17,17,http://192.168.1.107:8080/books,13,0,2
1739578532765,27,Add Book POST,200,,MainThreadGroup 1-5,text,true,,1989,389,17,17,http://192.168.1.107:8080/books,17,0,0
1739578532765,17,Add Book POST-0,302,,MainThreadGroup 1-5,,true,,186,264,17,17,http://192.168.1.107:8080/books/add,17,0,0
1739578532782,10,Add Book POST-1,200,,MainThreadGroup 1-5,text,true,,1803,125,17,17,http://192.168.1.107:8080/books,10,0,0
1739578532875,5,Show Add Form,200,,MainThreadGroup 1-10,text,true,,842,129,17,17,http://192.168.1.107:8080/books/add,5,0,0
1739578532864,22,Add Book POST,200,,MainThreadGroup 1-6,text,true,,2244,389,17,17,http://192.168.1.107:8080/books,12,0,0
1739578532864,12,Add Book POST-0,302,,MainThreadGroup 1-6,,true,,186,264,17,17,http://192.168.1.107:8080/books/add,12,0,0
1739578532877,9,Add Book POST-1,200,,MainThreadGroup 1-6,text,true,,2058,125,17,17,http://192.168.1.107:8080/books,9,0,0
1739578532879,10,Show List Form,200,,MainThreadGroup 1-14,text,true,,2058,185,18,18,http://192.168.1.107:8080/books,10,0,1
1739578532987,23,Show List Form,200,,MainThreadGroup 1-15,text,true,,2058,185,19,19,http://192.168.1.107:8080/books,23,0,1
1739578533002,11,Show Add Form,200,,MainThreadGroup 1-11,text,true,,842,129,19,19,http://192.168.1.107:8080/books/add,10,0,0
1739578532991,39,Add Book POST,200,,MainThreadGroup 1-7,text,true,,2499,389,19,19,http://192.168.1.107:8080/books,26,0,0
1739578532991,26,Add Book POST-0,302,,MainThreadGroup 1-7,,true,,186,264,19,19,http://192.168.1.107:8080/books/add,26,0,0
1739578533017,13,Add Book POST-1,200,,MainThreadGroup 1-7,text,true,,2313,125,19,19,http://192.168.1.107:8080/books,13,0,0
1739578533086,7,Show Add Form,200,,MainThreadGroup 1-12,text,true,,842,129,19,19,http://192.168.1.107:8080/books/add,7,0,0
1739578533094,19,Show List Form,200,,MainThreadGroup 1-16,text,true,,2568,185,20,20,http://192.168.1.107:8080/books,19,0,1
1739578533085,42,Add Book POST,200,,MainThreadGroup 1-8,text,true,,2754,389,20,20,http://192.168.1.107:8080/books,25,0,0
1739578533085,25,Add Book POST-0,302,,MainThreadGroup 1-8,,true,,186,264,20,20,http://192.168.1.107:8080/books/add,25,0,0
1739578533112,15,Add Book POST-1,200,,MainThreadGroup 1-8,text,true,,2568,125,20,20,http://192.168.1.107:8080/books,15,0,0
1739578533191,20,Show Add Form,200,,MainThreadGroup 1-13,text,true,,842,129,20,20,http://192.168.1.107:8080/books/add,20,0,0
1739578533187,28,Show List Form,200,,MainThreadGroup 1-17,text,true,,2568,185,21,21,http://192.168.1.107:8080/books,26,0,1
1739578533180,46,Add Book POST,200,,MainThreadGroup 1-9,text,true,,3009,389,21,21,http://192.168.1.107:8080/books,26,0,0
1739578533180,26,Add Book POST-0,302,,MainThreadGroup 1-9,,true,,186,264,21,21,http://192.168.1.107:8080/books/add,26,0,0
1739578533206,20,Add Book POST-1,200,,MainThreadGroup 1-9,text,true,,2823,125,21,21,http://192.168.1.107:8080/books,19,0,0
1739578533293,22,Show Add Form,200,,MainThreadGroup 1-14,text,true,,842,129,21,21,http://192.168.1.107:8080/books/add,22,0,0
1739578533293,33,Show List Form,200,,MainThreadGroup 1-18,text,true,,2823,185,21,21,http://192.168.1.107:8080/books,32,0,1
1739578533282,61,Add Book POST,200,,MainThreadGroup 1-10,text,true,,3266,389,22,22,http://192.168.1.107:8080/books,32,0,0
1739578533282,32,Add Book POST-0,302,,MainThreadGroup 1-10,,true,,186,264,22,22,http://192.168.1.107:8080/books/add,32,0,0
1739578533314,29,Add Book POST-1,200,,MainThreadGroup 1-10,text,true,,3080,125,22,22,http://192.168.1.107:8080/books,29,0,0
1739578533410,18,Show List Form,200,,MainThreadGroup 1-19,text,true,,3080,185,22,22,http://192.168.1.107:8080/books,18,0,1
1739578533416,15,Show Add Form,200,,MainThreadGroup 1-15,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,15,0,0
1739578533417,45,Add Book POST,200,,MainThreadGroup 1-11,text,true,,3523,389,23,23,http://192.168.1.107:8080/books,24,0,0
1739578533417,24,Add Book POST-0,302,,MainThreadGroup 1-11,,true,,186,264,23,23,http://192.168.1.107:8080/books/add,24,0,0
1739578533442,20,Add Book POST-1,200,,MainThreadGroup 1-11,text,true,,3337,125,23,23,http://192.168.1.107:8080/books,20,0,0
1739578533497,35,Add Book POST,200,,MainThreadGroup 1-12,text,true,,3780,389,23,23,http://192.168.1.107:8080/books,22,0,0
1739578533497,22,Add Book POST-0,302,,MainThreadGroup 1-12,,true,,186,264,23,23,http://192.168.1.107:8080/books/add,22,0,0
1739578533520,12,Add Book POST-1,200,,MainThreadGroup 1-12,text,true,,3594,125,23,23,http://192.168.1.107:8080/books,12,0,0
1739578533511,32,Show List Form,200,,MainThreadGroup 1-20,text,true,,3594,185,23,23,http://192.168.1.107:8080/books,32,0,7
1739578533529,15,Show Add Form,200,,MainThreadGroup 1-16,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,15,0,0
1739578533622,22,Show List Form,200,,MainThreadGroup 1-21,text,true,,3851,185,24,24,http://192.168.1.107:8080/books,21,0,0
1739578533631,18,Show Add Form,200,,MainThreadGroup 1-17,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,18,0,0
1739578533614,42,Add Book POST,200,,MainThreadGroup 1-13,text,true,,4037,389,24,24,http://192.168.1.107:8080/books,24,0,0
1739578533614,24,Add Book POST-0,302,,MainThreadGroup 1-13,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,24,0,0
1739578533638,18,Add Book POST-1,200,,MainThreadGroup 1-13,text,true,,3851,125,24,24,http://192.168.1.107:8080/books,12,0,0
1739578533727,9,Show Add Form,200,,MainThreadGroup 1-18,text,true,,842,129,25,25,http://192.168.1.107:8080/books/add,8,0,0
1739578533729,26,Show List Form,200,,MainThreadGroup 1-22,text,true,,4108,185,25,25,http://192.168.1.107:8080/books,25,0,6
1739578533717,44,Add Book POST,200,,MainThreadGroup 1-14,text,true,,4294,389,25,25,http://192.168.1.107:8080/books,24,0,0
1739578533717,24,Add Book POST-0,302,,MainThreadGroup 1-14,,true,,186,264,25,25,http://192.168.1.107:8080/books/add,24,0,0
1739578533742,19,Add Book POST-1,200,,MainThreadGroup 1-14,text,true,,4108,125,25,25,http://192.168.1.107:8080/books,19,0,0
1739578533830,8,Show Add Form,200,,MainThreadGroup 1-19,text,true,,842,129,26,26,http://192.168.1.107:8080/books/add,7,0,0
1739578533840,23,Show List Form,200,,MainThreadGroup 1-23,text,true,,4108,185,26,26,http://192.168.1.107:8080/books,21,0,1
1739578533833,48,Add Book POST,200,,MainThreadGroup 1-15,text,true,,4552,389,27,27,http://192.168.1.107:8080/books,30,0,0
1739578533833,30,Add Book POST-0,302,,MainThreadGroup 1-15,,true,,186,264,27,27,http://192.168.1.107:8080/books/add,30,0,0
1739578533863,18,Add Book POST-1,200,,MainThreadGroup 1-15,text,true,,4366,125,27,27,http://192.168.1.107:8080/books,18,0,0
1739578533746,136,JDBC Request,200,OK,MainThreadGroup 1-10,text,true,,6,0,27,27,null,136,0,135
1739578533005,875,JDBC Request,200,OK,MainThreadGroup 1-1,text,true,,6,0,27,27,null,871,0,840
1739578533636,250,JDBC Request,200,OK,MainThreadGroup 1-9,text,true,,6,0,27,27,null,250,0,247
1739578533535,355,JDBC Request,200,OK,MainThreadGroup 1-8,text,true,,6,0,27,27,null,355,0,352
1739578533437,455,JDBC Request,200,OK,MainThreadGroup 1-7,text,true,,6,0,27,27,null,455,0,453
1739578533290,606,JDBC Request,200,OK,MainThreadGroup 1-6,text,true,,6,0,27,27,null,605,0,602
1739578533197,701,JDBC Request,200,OK,MainThreadGroup 1-5,text,true,,6,0,27,27,null,701,0,699
1739578533089,812,JDBC Request,200,OK,MainThreadGroup 1-4,text,true,,6,0,27,27,null,812,0,810
1739578533009,895,JDBC Request,200,OK,MainThreadGroup 1-2,text,true,,6,0,27,27,null,895,0,893
1739578533007,901,JDBC Request,200,OK,MainThreadGroup 1-3,text,true,,6,0,27,27,null,900,0,897
1739578533865,45,JDBC Request,200,OK,MainThreadGroup 1-11,text,true,,6,0,27,27,null,45,0,43
1739578533933,2,JDBC Request,200,OK,MainThreadGroup 1-12,text,true,,6,0,27,27,null,2,0,0
1739578533944,6,Show Add Form,200,,MainThreadGroup 1-20,text,true,,842,129,27,27,http://192.168.1.107:8080/books/add,6,0,0
1739578533955,25,Show List Form,200,,MainThreadGroup 1-24,text,true,,4623,185,28,28,http://192.168.1.107:8080/books,25,0,2
1739578533946,38,Add Book POST,200,,MainThreadGroup 1-16,text,true,,4809,389,28,28,http://192.168.1.107:8080/books,21,0,0
1739578533946,21,Add Book POST-0,302,,MainThreadGroup 1-16,,true,,186,264,28,28,http://192.168.1.107:8080/books/add,21,0,0
1739578533968,16,Add Book POST-1,200,,MainThreadGroup 1-16,text,true,,4623,125,28,28,http://192.168.1.107:8080/books,15,0,0
1739578534047,7,Show Add Form,200,,MainThreadGroup 1-21,text,true,,842,129,28,28,http://192.168.1.107:8080/books/add,7,0,0
1739578534058,2,JDBC Request,200,OK,MainThreadGroup 1-13,text,true,,6,0,28,28,null,2,0,0
1739578534062,17,Show List Form,200,,MainThreadGroup 1-25,text,true,,4880,185,28,28,http://192.168.1.107:8080/books,17,0,2
1739578534051,36,Add Book POST,200,,MainThreadGroup 1-17,text,true,,5066,389,29,29,http://192.168.1.107:8080/books,20,0,0
1739578534051,20,Add Book POST-0,302,,MainThreadGroup 1-17,,true,,186,264,29,29,http://192.168.1.107:8080/books/add,20,0,0
1739578534072,15,Add Book POST-1,200,,MainThreadGroup 1-17,text,true,,4880,125,29,29,http://192.168.1.107:8080/books,13,0,0
1739578534157,11,Show Add Form,200,,MainThreadGroup 1-22,text,true,,842,129,29,29,http://192.168.1.107:8080/books/add,9,0,0
1739578534162,7,JDBC Request,200,OK,MainThreadGroup 1-14,text,true,,6,0,29,29,null,7,0,0
1739578534138,41,Add Book POST,200,,MainThreadGroup 1-18,text,true,,5323,389,29,29,http://192.168.1.107:8080/books,24,0,0
1739578534138,24,Add Book POST-0,302,,MainThreadGroup 1-18,,true,,186,264,29,29,http://192.168.1.107:8080/books/add,24,0,0
1739578534162,17,Add Book POST-1,200,,MainThreadGroup 1-18,text,true,,5137,125,29,29,http://192.168.1.107:8080/books,17,0,0
1739578534181,18,Show List Form,200,,MainThreadGroup 1-26,text,true,,5137,185,30,30,http://192.168.1.107:8080/books,17,0,1
1739578534240,29,Add Book POST,200,,MainThreadGroup 1-19,text,true,,5580,389,30,30,http://192.168.1.107:8080/books,15,0,0
1739578534240,16,Add Book POST-0,302,,MainThreadGroup 1-19,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,15,0,0
1739578534257,12,Add Book POST-1,200,,MainThreadGroup 1-19,text,true,,5394,125,30,30,http://192.168.1.107:8080/books,11,0,0
1739578534264,5,Show Add Form,200,,MainThreadGroup 1-23,text,true,,842,129,30,30,http://192.168.1.107:8080/books/add,5,0,0
1739578534282,4,JDBC Request,200,OK,MainThreadGroup 1-15,text,true,,6,0,31,31,null,3,0,0
1739578534277,16,Show List Form,200,,MainThreadGroup 1-27,text,true,,5394,185,31,31,http://192.168.1.107:8080/books,16,0,1
1739578534312,1,Debug Sampler,200,OK,MainThreadGroup 1-11,text,true,,513,0,31,31,null,0,0,0
1739578534307,6,Debug Sampler,200,OK,MainThreadGroup 1-10,text,true,,513,0,31,31,null,0,0,0
1739578534306,7,Debug Sampler,200,OK,MainThreadGroup 1-7,text,true,,512,0,31,31,null,0,0,0
1739578534311,3,Debug Sampler,200,OK,MainThreadGroup 1-3,text,true,,512,0,31,31,null,0,0,0
1739578534305,9,Debug Sampler,200,OK,MainThreadGroup 1-6,text,true,,512,0,31,31,null,0,0,0
1739578534305,11,Debug Sampler,200,OK,MainThreadGroup 1-5,text,true,,512,0,31,31,null,0,0,0
1739578534306,11,Debug Sampler,200,OK,MainThreadGroup 1-9,text,true,,512,0,31,31,null,0,0,0
1739578534308,9,Debug Sampler,200,OK,MainThreadGroup 1-8,text,true,,512,0,31,31,null,0,0,0
1739578534308,10,Debug Sampler,200,OK,MainThreadGroup 1-1,text,true,,512,0,31,31,null,0,0,0
1739578534308,8,Debug Sampler,200,OK,MainThreadGroup 1-2,text,true,,512,0,31,31,null,0,0,0
1739578534309,9,Debug Sampler,200,OK,MainThreadGroup 1-4,text,true,,512,0,31,31,null,0,0,0
1739578534338,1,Debug Sampler,200,OK,MainThreadGroup 1-12,text,true,,512,0,31,31,null,0,0,0
1739578534354,25,Add Book POST,200,,MainThreadGroup 1-20,text,true,,5837,389,31,31,http://192.168.1.107:8080/books,12,0,0
1739578534354,12,Add Book POST-0,302,,MainThreadGroup 1-20,,true,,186,264,31,31,http://192.168.1.107:8080/books/add,12,0,0
1739578534366,13,Add Book POST-1,200,,MainThreadGroup 1-20,text,true,,5651,125,31,31,http://192.168.1.107:8080/books,12,0,0
1739578534381,9,Show Add Form,200,,MainThreadGroup 1-24,text,true,,842,129,32,32,http://192.168.1.107:8080/books/add,9,0,0
1739578534386,4,JDBC Request,200,OK,MainThreadGroup 1-16,text,true,,6,0,32,32,null,4,0,0
1739578534380,15,Show List Form,200,,MainThreadGroup 1-28,text,true,,5651,185,32,32,http://192.168.1.107:8080/books,12,0,0
1739578534463,1,Debug Sampler,200,OK,MainThreadGroup 1-13,text,true,,513,0,32,32,null,0,0,0
1739578534455,22,Add Book POST,200,,MainThreadGroup 1-21,text,true,,6094,389,32,32,http://192.168.1.107:8080/books,14,0,0
1739578534455,14,Add Book POST-0,302,,MainThreadGroup 1-21,,true,,186,264,32,32,http://192.168.1.107:8080/books/add,14,0,0
1739578534469,8,Add Book POST-1,200,,MainThreadGroup 1-21,text,true,,5908,125,32,32,http://192.168.1.107:8080/books,8,0,0
1739578534480,7,Show Add Form,200,,MainThreadGroup 1-25,text,true,,842,129,33,33,http://192.168.1.107:8080/books/add,6,0,0
1739578534488,3,JDBC Request,200,OK,MainThreadGroup 1-17,text,true,,6,0,33,33,null,3,0,1
1739578534484,13,Show List Form,200,,MainThreadGroup 1-29,text,true,,5908,185,33,33,http://192.168.1.107:8080/books,13,0,1
1739578534570,1,Debug Sampler,200,OK,MainThreadGroup 1-14,text,true,,513,0,33,33,null,0,0,0
1739578534580,3,JDBC Request,200,OK,MainThreadGroup 1-18,text,true,,6,0,33,33,null,2,0,0
1739578534581,24,Show List Form,200,,MainThreadGroup 1-30,text,true,,6165,185,34,34,http://192.168.1.107:8080/books,24,0,4
1739578534601,5,Show Add Form,200,,MainThreadGroup 1-26,text,true,,842,129,34,34,http://192.168.1.107:8080/books/add,5,0,0
1739578534570,37,Add Book POST,200,,MainThreadGroup 1-22,text,true,,6351,389,34,34,http://192.168.1.107:8080/books,19,0,0
1739578534570,19,Add Book POST-0,302,,MainThreadGroup 1-22,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,19,0,0
1739578534589,18,Add Book POST-1,200,,MainThreadGroup 1-22,text,true,,6165,125,34,34,http://192.168.1.107:8080/books,18,0,0
1739578534670,3,JDBC Request,200,OK,MainThreadGroup 1-19,text,true,,6,0,34,34,null,2,0,1
1739578534687,1,Debug Sampler,200,OK,MainThreadGroup 1-15,text,true,,513,0,35,35,null,0,0,0
1739578534694,9,Show Add Form,200,,MainThreadGroup 1-27,text,true,,842,129,35,35,http://192.168.1.107:8080/books/add,9,0,0
1739578534684,19,Show List Form,200,,MainThreadGroup 1-31,text,true,,6422,185,35,35,http://192.168.1.107:8080/books,19,0,1
1739578534671,37,Add Book POST,200,,MainThreadGroup 1-23,text,true,,6608,389,35,35,http://192.168.1.107:8080/books,18,0,0
1739578534671,18,Add Book POST-0,302,,MainThreadGroup 1-23,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,18,0,0
1739578534689,19,Add Book POST-1,200,,MainThreadGroup 1-23,text,true,,6422,125,35,35,http://192.168.1.107:8080/books,19,0,0
1739578534715,16,Show Edit Form,200,,MainThreadGroup 1-6,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,16,0,0
1739578534716,18,Show Edit Form,200,,MainThreadGroup 1-10,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,15,0,0
1739578534715,27,Show Edit Form,200,,MainThreadGroup 1-11,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,27,0,0
1739578534715,27,Show Edit Form,200,,MainThreadGroup 1-7,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,27,0,0
1739578534718,25,Show Edit Form,200,,MainThreadGroup 1-9,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,25,0,0
1739578534718,31,Show Edit Form,200,,MainThreadGroup 1-8,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,27,0,0
1739578534720,28,Show Edit Form,200,,MainThreadGroup 1-2,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,28,0,0
1739578534720,31,Show Edit Form,200,,MainThreadGroup 1-4,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,28,0,0
1739578534721,34,Show Edit Form,200,,MainThreadGroup 1-5,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,30,0,0
1739578534718,41,Show Edit Form,200,,MainThreadGroup 1-1,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/14,41,0,0
1739578534715,43,Show Edit Form,200,,MainThreadGroup 1-3,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,43,0,0
1739578534741,20,Show Edit Form,200,,MainThreadGroup 1-12,text,true,,899,133,35,35,http://192.168.1.107:8080/books/edit/15,19,0,0
1739578534782,2,JDBC Request,200,OK,MainThreadGroup 1-20,text,true,,6,0,35,35,null,1,0,0
1739578534792,0,Debug Sampler,200,OK,MainThreadGroup 1-16,text,true,,513,0,36,36,null,0,0,0
1739578534799,10,Show Add Form,200,,MainThreadGroup 1-28,text,true,,842,129,36,36,http://192.168.1.107:8080/books/add,10,0,0
1739578534793,20,Show List Form,200,,MainThreadGroup 1-32,text,true,,6422,185,36,36,http://192.168.1.107:8080/books,20,0,1
1739578534794,37,Add Book POST,200,,MainThreadGroup 1-24,text,true,,6865,389,36,36,http://192.168.1.107:8080/books,25,0,0
1739578534794,25,Add Book POST-0,302,,MainThreadGroup 1-24,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,25,0,0
1739578534819,12,Add Book POST-1,200,,MainThreadGroup 1-24,text,true,,6679,125,36,36,http://192.168.1.107:8080/books,11,0,0
1739578534866,6,Show Edit Form,200,,MainThreadGroup 1-13,text,true,,899,133,36,36,http://192.168.1.107:8080/books/edit/16,6,0,0
1739578534880,2,JDBC Request,200,OK,MainThreadGroup 1-21,text,true,,6,0,36,36,null,2,0,1
1739578534893,0,Debug Sampler,200,OK,MainThreadGroup 1-17,text,true,,513,0,37,37,null,0,0,0
1739578534884,15,Show List Form,200,,MainThreadGroup 1-33,text,true,,6679,185,37,37,http://192.168.1.107:8080/books,15,0,1
1739578534899,6,Show Add Form,200,,MainThreadGroup 1-29,text,true,,842,129,37,37,http://192.168.1.107:8080/books/add,5,0,0
1739578534888,31,Add Book POST,200,,MainThreadGroup 1-25,text,true,,7122,389,37,37,http://192.168.1.107:8080/books,21,0,0
1739578534888,21,Add Book POST-0,302,,MainThreadGroup 1-25,,true,,186,264,37,37,http://192.168.1.107:8080/books/add,21,0,0
1739578534909,10,Add Book POST-1,200,,MainThreadGroup 1-25,text,true,,6936,125,37,37,http://192.168.1.107:8080/books,10,0,0
1739578534972,6,Show Edit Form,200,,MainThreadGroup 1-14,text,true,,899,133,37,37,http://192.168.1.107:8080/books/edit/18,6,0,0
1739578534985,0,Debug Sampler,200,OK,MainThreadGroup 1-18,text,true,,513,0,37,37,null,0,0,0
1739578534986,13,Show List Form,200,,MainThreadGroup 1-34,text,true,,6936,185,38,38,http://192.168.1.107:8080/books,12,0,1
1739578535008,2,JDBC Request,200,OK,MainThreadGroup 1-22,text,true,,6,0,38,38,null,2,0,0
1739578535007,9,Show Add Form,200,,MainThreadGroup 1-30,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,9,0,0
1739578535008,34,Add Book POST,200,,MainThreadGroup 1-26,text,true,,7379,389,38,38,http://192.168.1.107:8080/books,22,0,0
1739578535008,22,Add Book POST-0,302,,MainThreadGroup 1-26,,true,,186,264,38,38,http://192.168.1.107:8080/books/add,22,0,0
1739578535031,11,Add Book POST-1,200,,MainThreadGroup 1-26,text,true,,7193,125,38,38,http://192.168.1.107:8080/books,11,0,0
1739578535074,0,Debug Sampler,200,OK,MainThreadGroup 1-19,text,true,,513,0,38,38,null,0,0,0
1739578535089,6,Show Edit Form,200,,MainThreadGroup 1-15,text,true,,899,133,39,39,http://192.168.1.107:8080/books/edit/19,6,0,0
1739578535089,9,Show List Form,200,,MainThreadGroup 1-35,text,true,,7193,185,39,39,http://192.168.1.107:8080/books,9,0,1
1739578535104,4,Show Add Form,200,,MainThreadGroup 1-31,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,3,0,0
1739578535109,2,JDBC Request,200,OK,MainThreadGroup 1-23,text,true,,6,0,39,39,null,2,0,0
1739578535104,26,Add Book POST,200,,MainThreadGroup 1-27,text,true,,7636,389,39,39,http://192.168.1.107:8080/books,15,0,0
1739578535104,15,Add Book POST-0,302,,MainThreadGroup 1-27,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,15,0,0
1739578535119,11,Add Book POST-1,200,,MainThreadGroup 1-27,text,true,,7450,125,39,39,http://192.168.1.107:8080/books,11,0,0
1739578535185,1,Debug Sampler,200,OK,MainThreadGroup 1-20,text,true,,513,0,39,39,null,0,0,0
1739578535158,56,Update Book,200,,MainThreadGroup 1-5,text,true,,7643,398,40,40,http://192.168.1.107:8080/books,22,0,0
1739578535158,22,Update Book-0,302,,MainThreadGroup 1-5,,true,,186,273,40,40,http://192.168.1.107:8080/books/update/15,22,0,0
1739578535180,34,Update Book-1,200,,MainThreadGroup 1-5,text,true,,7457,125,40,40,http://192.168.1.107:8080/books,34,0,0
1739578535218,19,Show Add Form,200,,MainThreadGroup 1-32,text,true,,842,129,40,40,http://192.168.1.107:8080/books/add,19,0,0
1739578535232,8,JDBC Request,200,OK,MainThreadGroup 1-24,text,true,,6,0,40,40,null,7,0,0
1739578535210,35,Show Edit Form,200,,MainThreadGroup 1-16,text,true,,899,133,40,40,http://192.168.1.107:8080/books/edit/20,35,0,0
1739578535155,91,Update Book,200,,MainThreadGroup 1-4,text,true,,7643,398,40,40,http://192.168.1.107:8080/books,17,0,0
1739578535155,17,Update Book-0,302,,MainThreadGroup 1-4,,true,,186,273,40,40,http://192.168.1.107:8080/books/update/15,17,0,0
1739578535180,66,Update Book-1,200,,MainThreadGroup 1-4,text,true,,7457,125,40,40,http://192.168.1.107:8080/books,58,0,0
