timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739579671625,258,Show Add Form,200,,MainThreadGroup 1-3,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,258,0,0
1739579671609,272,Show Add Form,200,,MainThreadGroup 1-8,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,272,0,0
1739579671610,276,Show Add Form,200,,MainThreadGroup 1-7,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,276,0,0
1739579671605,285,Show Add Form,200,,MainThreadGroup 1-12,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,284,0,0
1739579671615,278,Show Add Form,200,,MainThreadGroup 1-6,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,278,0,0
1739579671920,21,Show Add Form,200,,MainThreadGroup 1-15,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,19,0,0
1739579671918,36,Show List Form,200,,MainThreadGroup 1-19,text,true,,537,185,23,23,http://192.168.1.107:8080/books,33,0,1
1739579672028,13,Show Add Form,200,,MainThreadGroup 1-16,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,13,0,0
1739579672021,29,Show List Form,200,,MainThreadGroup 1-20,text,true,,537,185,24,24,http://192.168.1.107:8080/books,28,0,1
1739579672138,10,Show Add Form,200,,MainThreadGroup 1-17,text,true,,842,129,25,25,http://192.168.1.107:8080/books/add,9,0,0
1739579672132,31,Show List Form,200,,MainThreadGroup 1-21,text,true,,537,185,25,25,http://192.168.1.107:8080/books,30,0,0
1739579672230,9,Show Add Form,200,,MainThreadGroup 1-18,text,true,,842,129,25,25,http://192.168.1.107:8080/books/add,9,0,0
1739579672233,25,Show List Form,200,,MainThreadGroup 1-22,text,true,,537,185,26,26,http://192.168.1.107:8080/books,23,0,2
1739579672359,19,Show Add Form,200,,MainThreadGroup 1-19,text,true,,842,129,27,27,http://192.168.1.107:8080/books/add,19,0,0
1739579672454,29,Show Add Form,200,,MainThreadGroup 1-20,text,true,,842,129,28,28,http://192.168.1.107:8080/books/add,29,0,0
1739579672566,16,Show Add Form,200,,MainThreadGroup 1-21,text,true,,842,129,29,29,http://192.168.1.107:8080/books/add,13,0,0
1739579672663,136,Show Add Form,200,,MainThreadGroup 1-22,text,true,,842,129,31,31,http://192.168.1.107:8080/books/add,96,0,0
1739579672441,557,Show List Form,200,,MainThreadGroup 1-24,text,true,,3080,185,33,33,http://192.168.1.107:8080/books,557,0,2
1739579672299,726,Add Book POST,200,,MainThreadGroup 1-6,text,true,,5323,389,33,33,http://192.168.1.107:8080/books,404,0,0
1739579672299,404,Add Book POST-0,302,,MainThreadGroup 1-6,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,404,0,0
1739579672703,322,Add Book POST-1,200,,MainThreadGroup 1-6,text,true,,5137,125,33,33,http://192.168.1.107:8080/books,322,0,0
1739579672293,774,Add Book POST,200,,MainThreadGroup 1-1,text,true,,5066,389,33,33,http://192.168.1.107:8080/books,433,0,0
1739579672293,433,Add Book POST-0,302,,MainThreadGroup 1-1,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,433,0,0
1739579672727,340,Add Book POST-1,200,,MainThreadGroup 1-1,text,true,,4880,125,33,33,http://192.168.1.107:8080/books,305,0,0
1739579672299,774,Add Book POST,200,,MainThreadGroup 1-12,text,true,,5323,389,33,33,http://192.168.1.107:8080/books,390,0,0
1739579672299,390,Add Book POST-0,302,,MainThreadGroup 1-12,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,390,0,0
1739579672689,384,Add Book POST-1,200,,MainThreadGroup 1-12,text,true,,5137,125,33,33,http://192.168.1.107:8080/books,358,0,0
1739579672549,538,Show List Form,200,,MainThreadGroup 1-25,text,true,,3080,185,33,33,http://192.168.1.107:8080/books,491,0,2
1739579672271,829,Add Book POST,200,,MainThreadGroup 1-11,text,true,,5323,389,33,33,http://192.168.1.107:8080/books,414,0,0
1739579672271,414,Add Book POST-0,302,,MainThreadGroup 1-11,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,414,0,0
1739579672685,415,Add Book POST-1,200,,MainThreadGroup 1-11,text,true,,5137,125,33,33,http://192.168.1.107:8080/books,378,0,0
1739579672344,766,Add Book POST,200,,MainThreadGroup 1-15,text,true,,5323,389,34,34,http://192.168.1.107:8080/books,397,0,0
1739579672344,397,Add Book POST-0,302,,MainThreadGroup 1-15,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,397,0,0
1739579672741,369,Add Book POST-1,200,,MainThreadGroup 1-15,text,true,,5137,125,34,34,http://192.168.1.107:8080/books,274,0,0
1739579672762,351,Show List Form,200,,MainThreadGroup 1-27,text,true,,5137,185,34,34,http://192.168.1.107:8080/books,287,0,1
1739579672340,783,Show List Form,200,,MainThreadGroup 1-23,text,true,,3080,185,34,34,http://192.168.1.107:8080/books,723,0,3
1739579672292,851,Add Book POST,200,,MainThreadGroup 1-7,text,true,,5066,389,34,34,http://192.168.1.107:8080/books,366,0,0
1739579672292,366,Add Book POST-0,302,,MainThreadGroup 1-7,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,366,0,0
1739579672659,484,Add Book POST-1,200,,MainThreadGroup 1-7,text,true,,4880,125,34,34,http://192.168.1.107:8080/books,437,0,0
1739579672292,863,Add Book POST,200,,MainThreadGroup 1-13,text,true,,5323,389,34,34,http://192.168.1.107:8080/books,377,0,0
1739579672292,377,Add Book POST-0,302,,MainThreadGroup 1-13,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,377,0,0
1739579672675,480,Add Book POST-1,200,,MainThreadGroup 1-13,text,true,,5137,125,34,34,http://192.168.1.107:8080/books,479,0,0
1739579672284,872,Add Book POST,200,,MainThreadGroup 1-5,text,true,,5066,389,34,34,http://192.168.1.107:8080/books,367,0,0
1739579672284,367,Add Book POST-0,302,,MainThreadGroup 1-5,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,367,0,0
1739579672652,504,Add Book POST-1,200,,MainThreadGroup 1-5,text,true,,4880,125,34,34,http://192.168.1.107:8080/books,440,0,0
1739579672276,881,Add Book POST,200,,MainThreadGroup 1-4,text,true,,5066,389,34,34,http://192.168.1.107:8080/books,370,0,0
1739579672276,370,Add Book POST-0,302,,MainThreadGroup 1-4,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,370,0,0
1739579672648,509,Add Book POST-1,200,,MainThreadGroup 1-4,text,true,,4880,125,34,34,http://192.168.1.107:8080/books,469,0,0
1739579672284,925,Add Book POST,200,,MainThreadGroup 1-14,text,true,,5580,389,34,34,http://192.168.1.107:8080/books,578,0,0
1739579672284,578,Add Book POST-0,302,,MainThreadGroup 1-14,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,578,0,0
1739579672864,345,Add Book POST-1,200,,MainThreadGroup 1-14,text,true,,5394,125,34,34,http://192.168.1.107:8080/books,314,0,0
1739579672445,769,Add Book POST,200,,MainThreadGroup 1-16,text,true,,5323,389,35,35,http://192.168.1.107:8080/books,432,0,0
1739579672445,432,Add Book POST-0,302,,MainThreadGroup 1-16,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,432,0,0
1739579672886,328,Add Book POST-1,200,,MainThreadGroup 1-16,text,true,,5137,125,35,35,http://192.168.1.107:8080/books,310,0,0
1739579672558,695,Add Book POST,200,,MainThreadGroup 1-17,text,true,,5323,389,35,35,http://192.168.1.107:8080/books,218,0,0
1739579672558,218,Add Book POST-0,302,,MainThreadGroup 1-17,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,218,0,0
1739579672781,472,Add Book POST-1,200,,MainThreadGroup 1-17,text,true,,5137,125,35,35,http://192.168.1.107:8080/books,472,0,0
1739579672299,954,Add Book POST,200,,MainThreadGroup 1-3,text,true,,5323,389,35,35,http://192.168.1.107:8080/books,428,0,0
1739579672299,428,Add Book POST-0,302,,MainThreadGroup 1-3,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,428,0,0
1739579672727,526,Add Book POST-1,200,,MainThreadGroup 1-3,text,true,,5137,125,35,35,http://192.168.1.107:8080/books,493,0,0
1739579672279,984,Add Book POST,200,,MainThreadGroup 1-10,text,true,,5323,389,35,35,http://192.168.1.107:8080/books,475,0,0
1739579672279,475,Add Book POST-0,302,,MainThreadGroup 1-10,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,475,0,0
1739579672755,508,Add Book POST-1,200,,MainThreadGroup 1-10,text,true,,5137,125,35,35,http://192.168.1.107:8080/books,454,0,0
1739579672855,427,Show List Form,200,,MainThreadGroup 1-28,text,true,,5394,185,35,35,http://192.168.1.107:8080/books,354,0,5
1739579673069,218,Show List Form,200,,MainThreadGroup 1-30,text,true,,5651,185,35,35,http://192.168.1.107:8080/books,218,0,1
1739579672270,1036,Add Book POST,200,,MainThreadGroup 1-2,text,true,,5580,389,35,35,http://192.168.1.107:8080/books,550,0,0
1739579672270,550,Add Book POST-0,302,,MainThreadGroup 1-2,,true,,186,264,35,35,http://192.168.1.107:8080/books/add,550,0,0
1739579672821,485,Add Book POST-1,200,,MainThreadGroup 1-2,text,true,,5394,125,35,35,http://192.168.1.107:8080/books,473,0,0
1739579672648,669,Show List Form,200,,MainThreadGroup 1-26,text,true,,4880,185,35,35,http://192.168.1.107:8080/books,563,0,7
1739579672293,1041,Add Book POST,200,,MainThreadGroup 1-8,text,true,,5323,389,36,36,http://192.168.1.107:8080/books,397,0,0
1739579672293,397,Add Book POST-0,302,,MainThreadGroup 1-8,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,397,0,0
1739579672691,643,Add Book POST-1,200,,MainThreadGroup 1-8,text,true,,5137,125,36,36,http://192.168.1.107:8080/books,523,0,0
1739579672894,454,Add Book POST,200,,MainThreadGroup 1-20,text,true,,6094,389,36,36,http://192.168.1.107:8080/books,156,0,0
1739579672894,156,Add Book POST-0,302,,MainThreadGroup 1-20,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,156,0,0
1739579673051,297,Add Book POST-1,200,,MainThreadGroup 1-20,text,true,,5908,125,36,36,http://192.168.1.107:8080/books,295,0,0
1739579672647,711,Add Book POST,200,,MainThreadGroup 1-18,text,true,,5837,389,36,36,http://192.168.1.107:8080/books,244,0,0
1739579672986,372,Add Book POST,200,,MainThreadGroup 1-21,text,true,,6094,389,36,36,http://192.168.1.107:8080/books,178,0,0
1739579672647,244,Add Book POST-0,302,,MainThreadGroup 1-18,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,244,0,0
1739579672986,178,Add Book POST-0,302,,MainThreadGroup 1-21,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,178,0,0
1739579673164,194,Add Book POST-1,200,,MainThreadGroup 1-21,text,true,,5908,125,36,36,http://192.168.1.107:8080/books,194,0,0
1739579672891,467,Add Book POST-1,200,,MainThreadGroup 1-18,text,true,,5651,125,36,36,http://192.168.1.107:8080/books,467,0,0
1739579672784,579,Add Book POST,200,,MainThreadGroup 1-19,text,true,,5837,389,36,36,http://192.168.1.107:8080/books,191,0,0
1739579672784,191,Add Book POST-0,302,,MainThreadGroup 1-19,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,191,0,0
1739579672975,388,Add Book POST-1,200,,MainThreadGroup 1-19,text,true,,5651,125,36,36,http://192.168.1.107:8080/books,388,0,0
1739579672276,1093,Add Book POST,200,,MainThreadGroup 1-9,text,true,,5580,389,36,36,http://192.168.1.107:8080/books,451,0,0
1739579672276,451,Add Book POST-0,302,,MainThreadGroup 1-9,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,451,0,0
1739579672727,642,Add Book POST-1,200,,MainThreadGroup 1-9,text,true,,5394,125,36,36,http://192.168.1.107:8080/books,615,0,0
1739579673218,165,Add Book POST,200,,MainThreadGroup 1-22,text,true,,6351,389,36,36,http://192.168.1.107:8080/books,63,0,0
1739579673218,63,Add Book POST-0,302,,MainThreadGroup 1-22,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,63,0,0
1739579673282,101,Add Book POST-1,200,,MainThreadGroup 1-22,text,true,,6165,125,36,36,http://192.168.1.107:8080/books,99,0,0
1739579673403,32,Show Add Form,200,,MainThreadGroup 1-24,text,true,,842,129,37,37,http://192.168.1.107:8080/books/add,31,0,0
1739579673188,259,Show List Form,200,,MainThreadGroup 1-31,text,true,,5908,185,37,37,http://192.168.1.107:8080/books,254,0,2
1739579672965,510,Show List Form,200,,MainThreadGroup 1-29,text,true,,5651,185,37,37,http://192.168.1.107:8080/books,496,0,4
1739579673296,216,Show List Form,200,,MainThreadGroup 1-32,text,true,,6165,185,37,37,http://192.168.1.107:8080/books,216,0,9
1739579673500,16,Show Add Form,200,,MainThreadGroup 1-25,text,true,,842,129,37,37,http://192.168.1.107:8080/books/add,15,0,0
1739579673390,143,Show List Form,200,,MainThreadGroup 1-33,text,true,,6165,185,37,37,http://192.168.1.107:8080/books,143,0,6
1739579673548,19,Show Add Form,200,,MainThreadGroup 1-27,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,12,0,0
1739579673526,53,Show Add Form,200,,MainThreadGroup 1-23,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,52,0,0
1739579673514,84,Show List Form,200,,MainThreadGroup 1-34,text,true,,6165,185,38,38,http://192.168.1.107:8080/books,84,0,1
1739579673694,9,Show Add Form,200,,MainThreadGroup 1-30,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,9,0,0
1739579673687,33,Show Add Form,200,,MainThreadGroup 1-28,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,31,0,0
1739579673620,120,Show List Form,200,,MainThreadGroup 1-35,text,true,,6165,185,39,39,http://192.168.1.107:8080/books,120,0,1
1739579673719,21,Show Add Form,200,,MainThreadGroup 1-26,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,21,0,0
1739579673728,49,Show List Form,200,,MainThreadGroup 1-36,text,true,,6165,185,40,40,http://192.168.1.107:8080/books,48,0,3
1739579673864,26,Show Add Form,200,,MainThreadGroup 1-31,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,26,0,0
1739579673879,21,Show Add Form,200,,MainThreadGroup 1-29,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,20,0,0
1739579673829,76,Show List Form,200,,MainThreadGroup 1-37,text,true,,6165,185,41,41,http://192.168.1.107:8080/books,75,0,1
1739579673937,17,Show Add Form,200,,MainThreadGroup 1-33,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,13,0,0
1739579673917,44,Show Add Form,200,,MainThreadGroup 1-32,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,44,0,0
1739579673956,58,Show List Form,200,,MainThreadGroup 1-38,text,true,,6679,185,42,42,http://192.168.1.107:8080/books,58,0,1
1739579674000,26,Show Add Form,200,,MainThreadGroup 1-34,text,true,,842,129,42,42,http://192.168.1.107:8080/books/add,22,0,0
1739579673839,229,Add Book POST,200,,MainThreadGroup 1-24,text,true,,6865,389,42,42,http://192.168.1.107:8080/books,93,0,0
1739579673839,93,Add Book POST-0,302,,MainThreadGroup 1-24,,true,,186,264,42,42,http://192.168.1.107:8080/books/add,93,0,0
1739579673932,136,Add Book POST-1,200,,MainThreadGroup 1-24,text,true,,6679,125,42,42,http://192.168.1.107:8080/books,127,0,0
1739579673917,155,Add Book POST,200,,MainThreadGroup 1-25,text,true,,6865,389,42,42,http://192.168.1.107:8080/books,56,0,0
1739579673917,56,Add Book POST-0,302,,MainThreadGroup 1-25,,true,,186,264,42,42,http://192.168.1.107:8080/books/add,56,0,0
1739579673973,99,Add Book POST-1,200,,MainThreadGroup 1-25,text,true,,6679,125,42,42,http://192.168.1.107:8080/books,90,0,0
1739579673988,152,Add Book POST,200,,MainThreadGroup 1-23,text,true,,7379,389,43,43,http://192.168.1.107:8080/books,48,0,0
1739579673988,48,Add Book POST-0,302,,MainThreadGroup 1-23,,true,,186,264,43,43,http://192.168.1.107:8080/books/add,48,0,0
1739579674037,103,Add Book POST-1,200,,MainThreadGroup 1-23,text,true,,7193,125,43,43,http://192.168.1.107:8080/books,102,0,0
1739579674153,29,Show Add Form,200,,MainThreadGroup 1-35,text,true,,842,129,43,43,http://192.168.1.107:8080/books/add,29,0,0
1739579674002,241,Add Book POST,200,,MainThreadGroup 1-27,text,true,,7379,389,44,44,http://192.168.1.107:8080/books,99,0,0
1739579674002,99,Add Book POST-0,302,,MainThreadGroup 1-27,,true,,186,264,44,44,http://192.168.1.107:8080/books/add,99,0,0
1739579674102,141,Add Book POST-1,200,,MainThreadGroup 1-27,text,true,,7193,125,44,44,http://192.168.1.107:8080/books,141,0,0
1739579674201,84,Show Add Form,200,,MainThreadGroup 1-36,text,true,,842,129,44,44,http://192.168.1.107:8080/books/add,84,0,0
1739579674060,268,Show List Form,200,,MainThreadGroup 1-39,text,true,,7193,185,44,44,http://192.168.1.107:8080/books,267,0,1
1739579674184,169,Show List Form,200,,MainThreadGroup 1-40,text,true,,7964,185,45,45,http://192.168.1.107:8080/books,159,0,1
1739579674325,41,Show Add Form,200,,MainThreadGroup 1-37,text,true,,842,129,45,45,http://192.168.1.107:8080/books/add,38,0,0
1739579674266,150,Show List Form,200,,MainThreadGroup 1-41,text,true,,7964,185,45,45,http://192.168.1.107:8080/books,147,0,17
1739579674154,263,Add Book POST,200,,MainThreadGroup 1-26,text,true,,8150,389,45,45,http://192.168.1.107:8080/books,98,0,0
1739579674154,98,Add Book POST-0,302,,MainThreadGroup 1-26,,true,,186,264,45,45,http://192.168.1.107:8080/books/add,98,0,0
1739579674252,165,Add Book POST-1,200,,MainThreadGroup 1-26,text,true,,7964,125,45,45,http://192.168.1.107:8080/books,160,0,0
1739579674415,139,Show Add Form,200,,MainThreadGroup 1-38,text,true,,842,129,46,46,http://192.168.1.107:8080/books/add,121,0,0
1739579674131,456,Add Book POST,200,,MainThreadGroup 1-30,text,true,,8407,389,47,47,http://192.168.1.107:8080/books,212,0,0
1739579674131,212,Add Book POST-0,302,,MainThreadGroup 1-30,,true,,186,264,47,47,http://192.168.1.107:8080/books/add,212,0,0
1739579674345,242,Add Book POST-1,200,,MainThreadGroup 1-30,text,true,,8221,125,47,47,http://192.168.1.107:8080/books,242,0,0
1739579674295,321,Add Book POST,200,,MainThreadGroup 1-31,text,true,,8670,389,47,47,http://192.168.1.107:8080/books,90,0,0
1739579674295,90,Add Book POST-0,302,,MainThreadGroup 1-31,,true,,186,264,47,47,http://192.168.1.107:8080/books/add,90,0,0
1739579674385,231,Add Book POST-1,200,,MainThreadGroup 1-31,text,true,,8484,125,47,47,http://192.168.1.107:8080/books,209,0,0
1739579674139,523,Add Book POST,200,,MainThreadGroup 1-28,text,true,,8150,389,48,48,http://192.168.1.107:8080/books,111,0,0
1739579674139,111,Add Book POST-0,302,,MainThreadGroup 1-28,,true,,186,264,48,48,http://192.168.1.107:8080/books/add,111,0,0
1739579674252,410,Add Book POST-1,200,,MainThreadGroup 1-28,text,true,,7964,125,48,48,http://192.168.1.107:8080/books,386,0,0
1739579674504,164,Show List Form,200,,MainThreadGroup 1-43,text,true,,8999,185,48,48,http://192.168.1.107:8080/books,131,0,21
1739579674400,279,Show List Form,200,,MainThreadGroup 1-42,text,true,,8742,185,48,48,http://192.168.1.107:8080/books,278,0,15
1739579674359,365,Add Book POST,200,,MainThreadGroup 1-33,text,true,,9185,389,48,48,http://192.168.1.107:8080/books,161,0,0
1739579674359,161,Add Book POST-0,302,,MainThreadGroup 1-33,,true,,186,264,48,48,http://192.168.1.107:8080/books/add,161,0,0
1739579674521,203,Add Book POST-1,200,,MainThreadGroup 1-33,text,true,,8999,125,48,48,http://192.168.1.107:8080/books,188,0,0
1739579674429,395,Add Book POST,200,,MainThreadGroup 1-34,text,true,,9442,389,49,49,http://192.168.1.107:8080/books,239,0,0
1739579674429,239,Add Book POST-0,302,,MainThreadGroup 1-34,,true,,186,264,49,49,http://192.168.1.107:8080/books/add,239,0,0
1739579674668,156,Add Book POST-1,200,,MainThreadGroup 1-34,text,true,,9256,125,49,49,http://192.168.1.107:8080/books,155,0,0
1739579674738,88,Show Add Form,200,,MainThreadGroup 1-39,text,true,,842,129,49,49,http://192.168.1.107:8080/books/add,68,0,0
1739579674318,520,Add Book POST,200,,MainThreadGroup 1-29,text,true,,9442,389,49,49,http://192.168.1.107:8080/books,211,0,0
1739579674318,211,Add Book POST-0,302,,MainThreadGroup 1-29,,true,,186,264,49,49,http://192.168.1.107:8080/books/add,211,0,0
1739579674529,309,Add Book POST-1,200,,MainThreadGroup 1-29,text,true,,9256,125,49,49,http://192.168.1.107:8080/books,309,0,0
1739579674771,72,Show Add Form,200,,MainThreadGroup 1-40,text,true,,842,129,49,49,http://192.168.1.107:8080/books/add,72,0,0
1739579674698,198,Add Book POST,200,,MainThreadGroup 1-36,text,true,,9956,389,50,50,http://192.168.1.107:8080/books,112,0,0
1739579674698,112,Add Book POST-0,302,,MainThreadGroup 1-36,,true,,186,264,50,50,http://192.168.1.107:8080/books/add,112,0,0
1739579674811,85,Add Book POST-1,200,,MainThreadGroup 1-36,text,true,,9770,125,50,50,http://192.168.1.107:8080/books,78,0,0
1739579674825,98,Show Add Form,200,,MainThreadGroup 1-41,text,true,,842,129,50,50,http://192.168.1.107:8080/books/add,61,0,0
1739579674759,169,Show List Form,200,,MainThreadGroup 1-45,text,true,,9770,185,50,50,http://192.168.1.107:8080/books,169,0,2
1739579674378,554,Add Book POST,200,,MainThreadGroup 1-32,text,true,,9442,389,50,50,http://192.168.1.107:8080/books,291,0,0
1739579674378,291,Add Book POST-0,302,,MainThreadGroup 1-32,,true,,186,264,50,50,http://192.168.1.107:8080/books/add,291,0,0
1739579674669,263,Add Book POST-1,200,,MainThreadGroup 1-32,text,true,,9256,125,50,50,http://192.168.1.107:8080/books,216,0,0
1739579674630,309,Show List Form,200,,MainThreadGroup 1-44,text,true,,9256,185,50,50,http://192.168.1.107:8080/books,308,0,0
1739579674594,435,Add Book POST,200,,MainThreadGroup 1-35,text,true,,9956,389,51,51,http://192.168.1.107:8080/books,258,0,0
1739579674594,258,Add Book POST-0,302,,MainThreadGroup 1-35,,true,,186,264,51,51,http://192.168.1.107:8080/books/add,258,0,0
1739579674852,177,Add Book POST-1,200,,MainThreadGroup 1-35,text,true,,9770,125,51,51,http://192.168.1.107:8080/books,151,0,0
1739579674781,265,Add Book POST,200,,MainThreadGroup 1-37,text,true,,10213,389,51,51,http://192.168.1.107:8080/books,151,0,0
1739579674781,151,Add Book POST-0,302,,MainThreadGroup 1-37,,true,,186,264,51,51,http://192.168.1.107:8080/books/add,151,0,0
1739579674932,114,Add Book POST-1,200,,MainThreadGroup 1-37,text,true,,10027,125,51,51,http://192.168.1.107:8080/books,114,0,0
1739579674977,131,Show List Form,200,,MainThreadGroup 1-47,text,true,,10027,185,52,52,http://192.168.1.107:8080/books,76,0,0
1739579674843,267,Show List Form,200,,MainThreadGroup 1-46,text,true,,9770,185,52,52,http://192.168.1.107:8080/books,267,0,1
1739579675069,47,Show Add Form,200,,MainThreadGroup 1-43,text,true,,842,129,52,52,http://192.168.1.107:8080/books/add,47,0,0
1739579675083,60,Show Add Form,200,,MainThreadGroup 1-42,text,true,,842,129,52,52,http://192.168.1.107:8080/books/add,58,0,0
1739579674970,181,Add Book POST,200,,MainThreadGroup 1-38,text,true,,10470,389,52,52,http://192.168.1.107:8080/books,69,0,0
1739579674970,69,Add Book POST-0,302,,MainThreadGroup 1-38,,true,,186,264,52,52,http://192.168.1.107:8080/books/add,69,0,0
1739579675039,112,Add Book POST-1,200,,MainThreadGroup 1-38,text,true,,10284,125,52,52,http://192.168.1.107:8080/books,111,0,0
1739579675070,106,Show List Form,200,,MainThreadGroup 1-48,text,true,,10284,185,52,52,http://192.168.1.107:8080/books,105,0,9
1739579675192,41,Show List Form,200,,MainThreadGroup 1-49,text,true,,10284,185,53,53,http://192.168.1.107:8080/books,40,0,1
1739579675339,25,Show Add Form,200,,MainThreadGroup 1-45,text,true,,842,129,54,54,http://192.168.1.107:8080/books/add,25,0,0
