timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739579921411,23,Show List Form,200,,MainThreadGroup 1-16,text,true,,19544,185,20,20,http://192.168.1.107:8080/books,22,0,1
1739579921523,6,Show Add Form,200,,MainThreadGroup 1-13,text,true,,842,129,20,20,http://192.168.1.107:8080/books/add,5,0,0
1739579921515,21,Show List Form,200,,MainThreadGroup 1-17,text,true,,19544,185,21,21,http://192.168.1.107:8080/books,19,0,1
1739579921623,46,Show List Form,200,,MainThreadGroup 1-18,text,true,,19544,185,22,22,http://192.168.1.107:8080/books,46,0,1
1739579921650,20,Show Add Form,200,,MainThreadGroup 1-14,text,true,,842,129,22,22,http://192.168.1.107:8080/books/add,20,0,0
1739579921738,14,Show Add Form,200,,MainThreadGroup 1-15,text,true,,842,129,23,23,http://192.168.1.107:8080/books/add,13,0,0
1739579921618,207,Add Book POST,200,,MainThreadGroup 1-2,text,true,,22580,389,23,23,http://192.168.1.107:8080/books,153,0,0
1739579921618,153,Add Book POST-0,302,,MainThreadGroup 1-2,,true,,186,264,23,23,http://192.168.1.107:8080/books/add,153,0,0
1739579921784,41,Add Book POST-1,200,,MainThreadGroup 1-2,text,true,,22394,125,23,23,http://192.168.1.107:8080/books,32,0,0
1739579921726,104,Show List Form,200,,MainThreadGroup 1-19,text,true,,21876,185,23,23,http://192.168.1.107:8080/books,84,0,1
1739579921838,15,Show Add Form,200,,MainThreadGroup 1-16,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,15,0,0
1739579921607,260,Add Book POST,200,,MainThreadGroup 1-1,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,173,0,0
1739579921607,173,Add Book POST-0,302,,MainThreadGroup 1-1,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,173,0,0
1739579921784,83,Add Book POST-1,200,,MainThreadGroup 1-1,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,79,0,0
1739579921645,222,Add Book POST,200,,MainThreadGroup 1-6,text,true,,22321,389,24,24,http://192.168.1.107:8080/books,128,0,0
1739579921645,128,Add Book POST-0,302,,MainThreadGroup 1-6,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,128,0,0
1739579921773,94,Add Book POST-1,200,,MainThreadGroup 1-6,text,true,,22135,125,24,24,http://192.168.1.107:8080/books,46,0,0
1739579921645,223,Add Book POST,200,,MainThreadGroup 1-5,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,123,0,0
1739579921645,123,Add Book POST-0,302,,MainThreadGroup 1-5,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,123,0,0
1739579921773,95,Add Book POST-1,200,,MainThreadGroup 1-5,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,69,0,0
1739579921606,264,Add Book POST,200,,MainThreadGroup 1-3,text,true,,22321,389,24,24,http://192.168.1.107:8080/books,162,0,0
1739579921606,162,Add Book POST-0,302,,MainThreadGroup 1-3,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,162,0,0
1739579921769,101,Add Book POST-1,200,,MainThreadGroup 1-3,text,true,,22135,125,24,24,http://192.168.1.107:8080/books,81,0,0
1739579921623,250,Add Book POST,200,,MainThreadGroup 1-7,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,148,0,0
1739579921623,148,Add Book POST-0,302,,MainThreadGroup 1-7,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,148,0,0
1739579921779,94,Add Book POST-1,200,,MainThreadGroup 1-7,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,88,0,0
1739579921647,229,Add Book POST,200,,MainThreadGroup 1-10,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,122,0,0
1739579921647,122,Add Book POST-0,302,,MainThreadGroup 1-10,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,122,0,0
1739579921770,106,Add Book POST-1,200,,MainThreadGroup 1-10,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,100,0,0
1739579921730,147,Add Book POST,200,,MainThreadGroup 1-11,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,69,0,0
1739579921730,69,Add Book POST-0,302,,MainThreadGroup 1-11,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,69,0,0
1739579921799,78,Add Book POST-1,200,,MainThreadGroup 1-11,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,69,0,0
1739579921608,273,Add Book POST,200,,MainThreadGroup 1-4,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,162,0,0
1739579921608,162,Add Book POST-0,302,,MainThreadGroup 1-4,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,162,0,0
1739579921770,111,Add Book POST-1,200,,MainThreadGroup 1-4,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,106,0,0
1739579921634,249,Add Book POST,200,,MainThreadGroup 1-8,text,true,,22321,389,24,24,http://192.168.1.107:8080/books,138,0,0
1739579921634,138,Add Book POST-0,302,,MainThreadGroup 1-8,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,138,0,0
1739579921772,111,Add Book POST-1,200,,MainThreadGroup 1-8,text,true,,22135,125,24,24,http://192.168.1.107:8080/books,89,0,0
1739579921616,269,Add Book POST,200,,MainThreadGroup 1-9,text,true,,22580,389,24,24,http://192.168.1.107:8080/books,160,0,0
1739579921616,160,Add Book POST-0,302,,MainThreadGroup 1-9,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,160,0,0
1739579921776,109,Add Book POST-1,200,,MainThreadGroup 1-9,text,true,,22394,125,24,24,http://192.168.1.107:8080/books,103,0,0
1739579921830,60,Show List Form,200,,MainThreadGroup 1-20,text,true,,22653,185,24,24,http://192.168.1.107:8080/books,56,0,1
1739579921826,74,Add Book POST,200,,MainThreadGroup 1-12,text,true,,22839,389,24,24,http://192.168.1.107:8080/books,25,0,0
1739579921826,25,Add Book POST-0,302,,MainThreadGroup 1-12,,true,,186,264,24,24,http://192.168.1.107:8080/books/add,25,0,0
1739579921851,49,Add Book POST-1,200,,MainThreadGroup 1-12,text,true,,22653,125,24,24,http://192.168.1.107:8080/books,47,0,0
1739579921938,9,Show Add Form,200,,MainThreadGroup 1-17,text,true,,842,129,24,24,http://192.168.1.107:8080/books/add,9,0,0
1739579921936,31,Show List Form,200,,MainThreadGroup 1-21,text,true,,22653,185,25,25,http://192.168.1.107:8080/books,29,0,2
1739579921929,54,Add Book POST,200,,MainThreadGroup 1-13,text,true,,23098,389,25,25,http://192.168.1.107:8080/books,29,0,0
1739579921929,29,Add Book POST-0,302,,MainThreadGroup 1-13,,true,,186,264,25,25,http://192.168.1.107:8080/books/add,29,0,0
1739579921958,25,Add Book POST-1,200,,MainThreadGroup 1-13,text,true,,22912,125,25,25,http://192.168.1.107:8080/books,19,0,0
1739579922043,30,Show List Form,200,,MainThreadGroup 1-22,text,true,,22912,185,26,26,http://192.168.1.107:8080/books,27,0,2
1739579922070,6,Show Add Form,200,,MainThreadGroup 1-18,text,true,,842,129,26,26,http://192.168.1.107:8080/books/add,6,0,0
1739579922071,58,Add Book POST,200,,MainThreadGroup 1-14,text,true,,23357,389,26,26,http://192.168.1.107:8080/books,15,0,0
1739579922071,15,Add Book POST-0,302,,MainThreadGroup 1-14,,true,,186,264,26,26,http://192.168.1.107:8080/books/add,15,0,0
1739579922087,42,Add Book POST-1,200,,MainThreadGroup 1-14,text,true,,23171,125,26,26,http://192.168.1.107:8080/books,36,0,0
1739579922231,8,Show Add Form,200,,MainThreadGroup 1-19,text,true,,842,129,27,27,http://192.168.1.107:8080/books/add,8,0,0
1739579922144,103,Show List Form,200,,MainThreadGroup 1-23,text,true,,23171,185,27,27,http://192.168.1.107:8080/books,97,0,1
1739579922165,98,Add Book POST,200,,MainThreadGroup 1-15,text,true,,23616,389,27,27,http://192.168.1.107:8080/books,62,0,0
1739579922165,62,Add Book POST-0,302,,MainThreadGroup 1-15,,true,,186,264,27,27,http://192.168.1.107:8080/books/add,62,0,0
1739579922227,36,Add Book POST-1,200,,MainThreadGroup 1-15,text,true,,23430,125,27,27,http://192.168.1.107:8080/books,35,0,0
1739579922293,5,Show Add Form,200,,MainThreadGroup 1-20,text,true,,842,129,28,28,http://192.168.1.107:8080/books/add,5,0,0
1739579922254,58,Show List Form,200,,MainThreadGroup 1-24,text,true,,23430,185,28,28,http://192.168.1.107:8080/books,58,0,0
1739579922257,96,Add Book POST,200,,MainThreadGroup 1-16,text,true,,23875,389,28,28,http://192.168.1.107:8080/books,59,0,0
1739579922257,59,Add Book POST-0,302,,MainThreadGroup 1-16,,true,,186,264,28,28,http://192.168.1.107:8080/books/add,59,0,0
1739579922317,36,Add Book POST-1,200,,MainThreadGroup 1-16,text,true,,23689,125,28,28,http://192.168.1.107:8080/books,36,0,0
1739579922371,11,Show Add Form,200,,MainThreadGroup 1-21,text,true,,842,129,29,29,http://192.168.1.107:8080/books/add,11,0,0
1739579922356,33,Show List Form,200,,MainThreadGroup 1-25,text,true,,23689,185,29,29,http://192.168.1.107:8080/books,33,0,1
1739579922355,68,Add Book POST,200,,MainThreadGroup 1-17,text,true,,24134,389,29,29,http://192.168.1.107:8080/books,26,0,0
1739579922355,26,Add Book POST-0,302,,MainThreadGroup 1-17,,true,,186,264,29,29,http://192.168.1.107:8080/books/add,26,0,0
1739579922381,42,Add Book POST-1,200,,MainThreadGroup 1-17,text,true,,23948,125,29,29,http://192.168.1.107:8080/books,39,0,0
1739579922481,18,Show Add Form,200,,MainThreadGroup 1-22,text,true,,842,129,30,30,http://192.168.1.107:8080/books/add,18,0,0
1739579922480,57,Show List Form,200,,MainThreadGroup 1-26,text,true,,23948,185,30,30,http://192.168.1.107:8080/books,54,0,2
1739579922479,88,Add Book POST,200,,MainThreadGroup 1-18,text,true,,24393,389,30,30,http://192.168.1.107:8080/books,38,0,0
1739579922479,38,Add Book POST-0,302,,MainThreadGroup 1-18,,true,,186,264,30,30,http://192.168.1.107:8080/books/add,38,0,0
1739579922518,49,Add Book POST-1,200,,MainThreadGroup 1-18,text,true,,24207,125,30,30,http://192.168.1.107:8080/books,37,0,0
1739579922565,41,Show List Form,200,,MainThreadGroup 1-27,text,true,,24207,185,31,31,http://192.168.1.107:8080/books,40,0,1
1739579922664,6,Show Add Form,200,,MainThreadGroup 1-23,text,true,,842,129,31,31,http://192.168.1.107:8080/books/add,6,0,0
1739579922672,41,Show List Form,200,,MainThreadGroup 1-28,text,true,,24207,185,32,32,http://192.168.1.107:8080/books,35,0,1
1739579922716,5,Show Add Form,200,,MainThreadGroup 1-24,text,true,,842,129,32,32,http://192.168.1.107:8080/books/add,5,0,0
1739579922668,92,Add Book POST,200,,MainThreadGroup 1-19,text,true,,24652,389,32,32,http://192.168.1.107:8080/books,47,0,0
1739579922668,47,Add Book POST-0,302,,MainThreadGroup 1-19,,true,,186,264,32,32,http://192.168.1.107:8080/books/add,47,0,0
1739579922716,44,Add Book POST-1,200,,MainThreadGroup 1-19,text,true,,24466,125,32,32,http://192.168.1.107:8080/books,43,0,0
1739579922716,65,Add Book POST,200,,MainThreadGroup 1-20,text,true,,24911,389,32,32,http://192.168.1.107:8080/books,25,0,0
1739579922716,25,Add Book POST-0,302,,MainThreadGroup 1-20,,true,,186,264,32,32,http://192.168.1.107:8080/books/add,25,0,0
1739579922741,40,Add Book POST-1,200,,MainThreadGroup 1-20,text,true,,24725,125,32,32,http://192.168.1.107:8080/books,37,0,0
1739579922791,24,Show Add Form,200,,MainThreadGroup 1-25,text,true,,842,129,33,33,http://192.168.1.107:8080/books/add,13,0,0
1739579922787,54,Show List Form,200,,MainThreadGroup 1-29,text,true,,24725,185,33,33,http://192.168.1.107:8080/books,36,0,0
1739579922788,68,Add Book POST,200,,MainThreadGroup 1-21,text,true,,25176,389,33,33,http://192.168.1.107:8080/books,29,0,0
1739579922788,29,Add Book POST-0,302,,MainThreadGroup 1-21,,true,,186,264,33,33,http://192.168.1.107:8080/books/add,29,0,0
1739579922817,39,Add Book POST-1,200,,MainThreadGroup 1-21,text,true,,24990,125,33,33,http://192.168.1.107:8080/books,30,0,0
1739579922880,34,Show List Form,200,,MainThreadGroup 1-30,text,true,,24990,185,34,34,http://192.168.1.107:8080/books,27,0,1
1739579922907,40,Add Book POST,200,,MainThreadGroup 1-22,text,true,,25436,389,34,34,http://192.168.1.107:8080/books,24,0,0
1739579922907,24,Add Book POST-0,302,,MainThreadGroup 1-22,,true,,186,264,34,34,http://192.168.1.107:8080/books/add,24,0,0
1739579922931,16,Add Book POST-1,200,,MainThreadGroup 1-22,text,true,,25250,125,34,34,http://192.168.1.107:8080/books,14,0,0
1739579922950,5,Show Add Form,200,,MainThreadGroup 1-26,text,true,,842,129,34,34,http://192.168.1.107:8080/books/add,5,0,0
1739579922250,736,JDBC Request,200,OK,MainThreadGroup 1-2,text,true,,7,0,34,34,null,735,0,722
1739579922286,704,JDBC Request,200,OK,MainThreadGroup 1-4,text,true,,7,0,34,34,null,704,0,703
1739579922285,706,JDBC Request,200,OK,MainThreadGroup 1-7,text,true,,7,0,34,34,null,706,0,705
1739579922968,20,JDBC Request,200,OK,MainThreadGroup 1-18,text,true,,7,0,34,34,null,20,0,18
1739579922755,241,JDBC Request,200,OK,MainThreadGroup 1-16,text,true,,7,0,34,34,null,241,0,238
1739579922530,475,JDBC Request,200,OK,MainThreadGroup 1-14,text,true,,7,0,35,35,null,475,0,467
1739579922302,705,JDBC Request,200,OK,MainThreadGroup 1-12,text,true,,7,0,35,35,null,705,0,703
1739579922390,619,JDBC Request,200,OK,MainThreadGroup 1-13,text,true,,7,0,35,35,null,619,0,618
1739579922288,724,JDBC Request,200,OK,MainThreadGroup 1-11,text,true,,7,0,35,35,null,724,0,722
1739579922288,725,JDBC Request,200,OK,MainThreadGroup 1-1,text,true,,7,0,35,35,null,725,0,724
1739579922288,726,JDBC Request,200,OK,MainThreadGroup 1-3,text,true,,7,0,35,35,null,726,0,725
1739579922288,728,JDBC Request,200,OK,MainThreadGroup 1-9,text,true,,7,0,35,35,null,727,0,727
1739579922288,735,JDBC Request,200,OK,MainThreadGroup 1-6,text,true,,7,0,35,35,null,734,0,732
1739579922287,742,JDBC Request,200,OK,MainThreadGroup 1-8,text,true,,7,0,35,35,null,740,0,736
1739579922287,743,JDBC Request,200,OK,MainThreadGroup 1-5,text,true,,7,0,35,35,null,743,0,740
1739579922830,202,JDBC Request,200,OK,MainThreadGroup 1-17,text,true,,7,0,35,35,null,202,0,200
1739579923022,11,Show Add Form,200,,MainThreadGroup 1-27,text,true,,842,129,35,35,http://192.168.1.107:8080/books/add,11,0,0
1739579922996,38,Show List Form,200,,MainThreadGroup 1-31,text,true,,25250,185,35,35,http://192.168.1.107:8080/books,25,0,1
1739579922672,362,JDBC Request,200,OK,MainThreadGroup 1-15,text,true,,7,0,35,35,null,362,0,360
1739579922285,751,JDBC Request,200,OK,MainThreadGroup 1-10,text,true,,7,0,35,35,null,751,0,749
1739579923070,51,Add Book POST,200,,MainThreadGroup 1-23,text,true,,25695,389,36,36,http://192.168.1.107:8080/books,23,0,0
1739579923070,23,Add Book POST-0,302,,MainThreadGroup 1-23,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,23,0,0
1739579923094,27,Add Book POST-1,200,,MainThreadGroup 1-23,text,true,,25509,125,36,36,http://192.168.1.107:8080/books,20,0,0
1739579923097,33,Show List Form,200,,MainThreadGroup 1-32,text,true,,25509,185,36,36,http://192.168.1.107:8080/books,23,0,1
1739579923118,27,Show Add Form,200,,MainThreadGroup 1-28,text,true,,842,129,36,36,http://192.168.1.107:8080/books/add,27,0,0
1739579923166,1,JDBC Request,200,OK,MainThreadGroup 1-19,text,true,,7,0,36,36,null,1,0,0
1739579923129,60,Add Book POST,200,,MainThreadGroup 1-24,text,true,,25954,389,36,36,http://192.168.1.107:8080/books,36,0,0
1739579923129,36,Add Book POST-0,302,,MainThreadGroup 1-24,,true,,186,264,36,36,http://192.168.1.107:8080/books/add,36,0,0
1739579923166,23,Add Book POST-1,200,,MainThreadGroup 1-24,text,true,,25768,125,36,36,http://192.168.1.107:8080/books,17,0,0
1739579923185,4,JDBC Request,200,OK,MainThreadGroup 1-20,text,true,,7,0,36,36,null,4,0,1
1739579923202,32,Show List Form,200,,MainThreadGroup 1-33,text,true,,25768,185,37,37,http://192.168.1.107:8080/books,22,0,0
1739579923242,13,Show Add Form,200,,MainThreadGroup 1-29,text,true,,842,129,37,37,http://192.168.1.107:8080/books/add,13,0,0
1739579923257,2,JDBC Request,200,OK,MainThreadGroup 1-21,text,true,,7,0,37,37,null,2,0,0
1739579923218,50,Add Book POST,200,,MainThreadGroup 1-25,text,true,,26213,389,37,37,http://192.168.1.107:8080/books,22,0,0
1739579923218,22,Add Book POST-0,302,,MainThreadGroup 1-25,,true,,186,264,37,37,http://192.168.1.107:8080/books/add,22,0,0
1739579923240,28,Add Book POST-1,200,,MainThreadGroup 1-25,text,true,,26027,125,37,37,http://192.168.1.107:8080/books,24,0,0
1739579923314,5,Show Add Form,200,,MainThreadGroup 1-30,text,true,,842,129,38,38,http://192.168.1.107:8080/books/add,5,0,0
1739579923307,22,Show List Form,200,,MainThreadGroup 1-34,text,true,,26027,185,38,38,http://192.168.1.107:8080/books,17,0,1
1739579923351,2,JDBC Request,200,OK,MainThreadGroup 1-22,text,true,,7,0,38,38,null,2,0,0
1739579923356,55,Add Book POST,200,,MainThreadGroup 1-26,text,true,,26472,389,39,39,http://192.168.1.107:8080/books,21,0,0
1739579923356,21,Add Book POST-0,302,,MainThreadGroup 1-26,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,21,0,0
1739579923378,33,Add Book POST-1,200,,MainThreadGroup 1-26,text,true,,26286,125,39,39,http://192.168.1.107:8080/books,28,0,0
1739579923412,3,Debug Sampler,200,OK,MainThreadGroup 1-7,text,true,,515,0,39,39,null,0,0,0
1739579923415,1,Debug Sampler,200,OK,MainThreadGroup 1-2,text,true,,515,0,39,39,null,0,0,0
1739579923412,10,Debug Sampler,200,OK,MainThreadGroup 1-16,text,true,,516,0,39,39,null,0,0,0
1739579923422,0,Debug Sampler,200,OK,MainThreadGroup 1-11,text,true,,516,0,39,39,null,0,0,0
1739579923423,0,Debug Sampler,200,OK,MainThreadGroup 1-3,text,true,,515,0,39,39,null,0,0,0
1739579923423,1,Debug Sampler,200,OK,MainThreadGroup 1-9,text,true,,515,0,39,39,null,0,0,0
1739579923423,1,Debug Sampler,200,OK,MainThreadGroup 1-1,text,true,,515,0,39,39,null,0,0,0
1739579923424,2,Debug Sampler,200,OK,MainThreadGroup 1-4,text,true,,515,0,39,39,null,0,0,0
1739579923426,1,Debug Sampler,200,OK,MainThreadGroup 1-6,text,true,,514,0,39,39,null,0,0,0
1739579923412,15,Debug Sampler,200,OK,MainThreadGroup 1-13,text,true,,516,0,39,39,null,0,0,0
1739579923428,0,Debug Sampler,200,OK,MainThreadGroup 1-18,text,true,,516,0,39,39,null,0,0,0
1739579923429,0,Debug Sampler,200,OK,MainThreadGroup 1-14,text,true,,516,0,39,39,null,0,0,0
1739579923412,18,Debug Sampler,200,OK,MainThreadGroup 1-12,text,true,,516,0,39,39,null,0,0,0
1739579923431,0,Debug Sampler,200,OK,MainThreadGroup 1-8,text,true,,515,0,39,39,null,0,0,0
1739579923439,0,Debug Sampler,200,OK,MainThreadGroup 1-5,text,true,,515,0,39,39,null,0,0,0
1739579923441,0,Debug Sampler,200,OK,MainThreadGroup 1-15,text,true,,516,0,39,39,null,0,0,0
1739579923405,36,Show List Form,200,,MainThreadGroup 1-35,text,true,,26286,185,39,39,http://192.168.1.107:8080/books,30,0,2
1739579923440,0,Debug Sampler,200,OK,MainThreadGroup 1-10,text,true,,516,0,39,39,null,0,0,0
1739579923444,0,Debug Sampler,200,OK,MainThreadGroup 1-17,text,true,,516,0,39,39,null,0,0,0
1739579923442,6,Show Add Form,200,,MainThreadGroup 1-31,text,true,,842,129,39,39,http://192.168.1.107:8080/books/add,5,0,0
1739579923439,44,Add Book POST,200,,MainThreadGroup 1-27,text,true,,26731,389,39,39,http://192.168.1.107:8080/books,22,0,0
1739579923439,22,Add Book POST-0,302,,MainThreadGroup 1-27,,true,,186,264,39,39,http://192.168.1.107:8080/books/add,22,0,0
1739579923462,21,Add Book POST-1,200,,MainThreadGroup 1-27,text,true,,26545,125,39,39,http://192.168.1.107:8080/books,16,0,0
1739579923522,4,JDBC Request,200,OK,MainThreadGroup 1-23,text,true,,7,0,40,40,null,4,0,0
1739579923507,26,Show List Form,200,,MainThreadGroup 1-36,text,true,,26545,185,40,40,http://192.168.1.107:8080/books,20,0,1
1739579923530,4,Show Add Form,200,,MainThreadGroup 1-32,text,true,,842,129,40,40,http://192.168.1.107:8080/books/add,4,0,0
1739579923568,1,Debug Sampler,200,OK,MainThreadGroup 1-19,text,true,,516,0,40,40,null,0,0,0
1739579923548,42,Add Book POST,200,,MainThreadGroup 1-28,text,true,,26990,389,40,40,http://192.168.1.107:8080/books,14,0,0
1739579923548,14,Add Book POST-0,302,,MainThreadGroup 1-28,,true,,186,264,40,40,http://192.168.1.107:8080/books/add,14,0,0
1739579923563,27,Add Book POST-1,200,,MainThreadGroup 1-28,text,true,,26804,125,40,40,http://192.168.1.107:8080/books,22,0,0
1739579923592,0,Debug Sampler,200,OK,MainThreadGroup 1-20,text,true,,516,0,40,40,null,0,0,0
1739579923591,1,JDBC Request,200,OK,MainThreadGroup 1-24,text,true,,7,0,40,40,null,1,0,0
1739579923613,27,Show List Form,200,,MainThreadGroup 1-37,text,true,,26804,185,41,41,http://192.168.1.107:8080/books,21,0,0
1739579923636,5,Show Add Form,200,,MainThreadGroup 1-33,text,true,,842,129,41,41,http://192.168.1.107:8080/books/add,5,0,0
1739579923660,0,Debug Sampler,200,OK,MainThreadGroup 1-21,text,true,,516,0,41,41,null,0,0,0
1739579923669,2,JDBC Request,200,OK,MainThreadGroup 1-25,text,true,,7,0,41,41,null,2,0,0
1739579923657,43,Add Book POST,200,,MainThreadGroup 1-29,text,true,,27249,389,41,41,http://192.168.1.107:8080/books,16,0,0
1739579923657,16,Add Book POST-0,302,,MainThreadGroup 1-29,,true,,186,264,41,41,http://192.168.1.107:8080/books/add,16,0,0
1739579923675,25,Add Book POST-1,200,,MainThreadGroup 1-29,text,true,,27063,125,41,41,http://192.168.1.107:8080/books,20,0,0
1739579923732,7,Show Add Form,200,,MainThreadGroup 1-34,text,true,,842,129,42,42,http://192.168.1.107:8080/books/add,7,0,0
1739579923712,31,Show List Form,200,,MainThreadGroup 1-38,text,true,,27063,185,42,42,http://192.168.1.107:8080/books,24,0,1
1739579923754,0,Debug Sampler,200,OK,MainThreadGroup 1-22,text,true,,516,0,42,42,null,0,0,0
1739579923722,50,Add Book POST,200,,MainThreadGroup 1-30,text,true,,27508,389,42,42,http://192.168.1.107:8080/books,27,0,0
1739579923722,27,Add Book POST-0,302,,MainThreadGroup 1-30,,true,,186,264,42,42,http://192.168.1.107:8080/books/add,27,0,0
1739579923749,23,Add Book POST-1,200,,MainThreadGroup 1-30,text,true,,27322,125,42,42,http://192.168.1.107:8080/books,15,0,0
1739579923812,2,JDBC Request,200,OK,MainThreadGroup 1-26,text,true,,7,0,43,43,null,2,0,1
1739579923813,42,Show List Form,200,,MainThreadGroup 1-39,text,true,,27322,185,43,43,http://192.168.1.107:8080/books,29,0,1
1739579923849,20,Show Add Form,200,,MainThreadGroup 1-35,text,true,,842,129,43,43,http://192.168.1.107:8080/books/add,19,0,0
1739579923887,5,JDBC Request,200,OK,MainThreadGroup 1-27,text,true,,7,0,43,43,null,3,0,0
1739579923836,73,Show Edit Form,200,,MainThreadGroup 1-13,text,true,,900,134,43,43,http://192.168.1.107:8080/books/edit/122,73,0,0
1739579923836,86,Show Edit Form,200,,MainThreadGroup 1-6,text,true,,900,134,44,44,http://192.168.1.107:8080/books/edit/122,86,0,0
1739579923837,86,Show Edit Form,200,,MainThreadGroup 1-8,text,true,,900,134,44,44,http://192.168.1.107:8080/books/edit/122,85,0,0
